"","table_name_filled","column","ref_table","ref_column"
"2736","billing_log","limit_service_bundle_id","billing_service_bundle","billing_service_bundle_id"
"2737","billing_log","limit_regions_id","regions","regions_id"
"2738","billing_log","agency_id","agency","agency_id"
"2739","billing_log","submitter_info_id","submitter_info","submitter_info_id"
"2740","billing_log","staff_id","staff","staff_id"
"2741","billing_log","jobs_submitted_id","jobs_submitted","jobs_submitted_id"
"2742","billing_log","limit_people_id","people","people_id"
"2743","billing_log","limit_group_profile_id","group_profile","group_profile_id"
"2744","billing_log","line_of_service_id","line_of_service","line_of_service_id"
"2745","billing_log","service_facility_set_id","service_facility_set","service_facility_set_id"
"2746","billing_log","billing_run_request_id","billing_run_request","billing_run_request_id"
"2747","billing_payment_plan","default_waterfall_action","claim_action","claim_action_id"
"2748","billing_payment_plan","agency_id","agency","agency_id"
"2749","billing_payment_plan","payor_vendor_id","payor_vendor","payor_vendor_id"
"2750","billing_payment_plan","county_id","county","county_id"
"2751","billing_payment_plan","billing_payment_scheme_id","billing_payment_scheme","billing_payment_scheme_id"
"2752","billing_payment_plan","submitter_info_id","submitter_info","submitter_info_id"
"2753","billing_payment_plan","receiver_info_id","receiver_info","receiver_info_id"
"2754","billing_payment_plan","billing_physician","staff","staff_id"
"2755","billing_payment_plan","external_contract_code_id","external_contract_code","external_contract_code_id"
"2756","billing_payment_plan","bad_debt_expense_acct","chart_of_accounts","chart_of_accounts_id"
"2757","billing_payment_plan","bad_debt_revenue_acct","chart_of_accounts","chart_of_accounts_id"
"2758","billing_payment_plan","contra_account","chart_of_accounts","chart_of_accounts_id"
"2759","billing_payment_plan","remainder_action_id","billing_remainder_action","billing_remainder_action_id"
"2760","billing_payment_plan","remainder_writeoff_account_expense","chart_of_accounts","chart_of_accounts_id"
"2761","billing_payment_plan","remainder_writeoff_account_sys_adj","chart_of_accounts","chart_of_accounts_id"
"2762","billing_payment_plan","remainder_writeoff_account_charit","chart_of_accounts","chart_of_accounts_id"
"2763","billing_payment_plan","prior_year_write_off_account_id","chart_of_accounts","chart_of_accounts_id"
"2764","billing_payment_plan","revenue_payback_write_off_account_id","chart_of_accounts","chart_of_accounts_id"
"2765","billing_payment_plan","liability_account","chart_of_accounts","chart_of_accounts_id"
"2766","billing_payment_plan","ap_account","chart_of_accounts","chart_of_accounts_id"
"2767","billing_payment_plan","vendor2refund","payor_vendor","payor_vendor_id"
"2768","billing_payment_plan","overpayment_account","chart_of_accounts","chart_of_accounts_id"
"2769","billing_payment_plan","ar2ap_expense_account","chart_of_accounts","chart_of_accounts_id"
"2770","billing_payment_plan","ar2ap_ap_account","chart_of_accounts","chart_of_accounts_id"
"2771","billing_payment_plan","cdw_health_insurance_id","user_defined_lut","user_defined_lut_id"
"2772","billing_payment_plan","payer_insurance_type_id","insurance_type","insurance_type_id"
"2773","billing_payment_plan","payer_sec_id_type","payer_id_type","payer_id_type_id"
"2774","billing_payment_plan","payer_other_insurance_type_id","other_insurance_type","other_insurance_type_id"
"2775","billing_payment_plan","payer_state","state","State_id"
"2776","billing_payment_plan","default_insurance_type_id","insurance_type","insurance_type_id"
"2777","billing_payment_plan","default_cost_center","cost_center","cost_center_id"
"2778","billing_payment_plan","default_ar_gl_account_id","chart_of_accounts","chart_of_accounts_id"
"2779","billing_payment_plan","unpaid_difference_writeoff_action","billing_remainder_action","billing_remainder_action_id"
"2780","billing_payment_plan","default_ar_accrued_acct_id","chart_of_accounts","chart_of_accounts_id"
"2781","billing_payment_plan","default_rev_account_id","chart_of_accounts","chart_of_accounts_id"
"2782","billing_payment_plan","billing_payment_plan_group_id","billing_payment_plan_group","billing_payment_plan_group_id"
"2783","billing_payment_plan","billing_payment_plan_group_icn_id","billing_payment_plan_group_icn","billing_payment_plan_group_icn_id"
"2784","billing_payment_plan","revenue_account_r5","chart_of_accounts","chart_of_accounts_id"
"2785","billing_payment_plan","incident_to_modifier","modifiers","modifiers_id"
"2786","billing_payment_plan","alt_overpayment_account","chart_of_accounts","chart_of_accounts_id"
"2787","billing_payment_plan","co_pay_ar_account","chart_of_accounts","chart_of_accounts_id"
"2788","billing_payment_plan","co_pay_rev_account","chart_of_accounts","chart_of_accounts_id"
"2789","billing_payment_plan","la_guarantor_id","la_guarantor","la_guarantor_id"
"2790","billing_payment_plan","la_guarantor_plan_id","la_guarantor_plan","la_guarantor_plan_id"
"2791","billing_payment_plan","default_referring_provider","people","people_id"
"2792","billing_payment_plan","uds_payor_category_id","uds_payor_category","uds_payor_category_id"
"2793","billing_payment_plan_budget","billing_payment_plan_id","billing_payment_plan","billing_payment_plan_id"
"2794","billing_payment_plan_budget","billing_payment_plan_group_id","billing_payment_plan_group","billing_payment_plan_group_id"
"2795","billing_payment_plan_budget","payor_vendor_id","payor_vendor","payor_vendor_id"
"2796","billing_payment_plan_budget_details","procedure_code_id","procedure_code","procedure_code_id"
"2797","billing_payment_plan_budget_details","billing_payment_plan_budget_id","billing_payment_plan_budget","billing_payment_plan_budget_id"
"2798","billing_payment_plan_budget_details","program_info_id","program_info","program_info_id"
"2799","billing_payment_plan_budget_details","group_profile_id","group_profile","group_profile_id"
"2800","billing_payment_plan_budget_details","program_unit_id","program_unit","program_unit_id"
"2801","billing_payment_plan_group","payor_vendor_id","payor_vendor","payor_vendor_id"
"2802","billing_payment_plan_group","agency_id","agency","agency_id"
"2803","billing_payment_plan_group_icn","agency_id","agency","agency_id"
"2804","billing_payment_plan_group_icn","billing_payment_plan_id","billing_payment_plan","billing_payment_plan_id"
"2805","billing_payment_plan_group_icn","payor_vendor_id","payor_vendor","payor_vendor_id"
"2806","billing_payment_plan_scheme_link","program_unit_override","program_unit","program_unit_id"
"2807","billing_payment_plan_scheme_link","managing_office_id","group_profile","group_profile_id"
"2808","billing_payment_plan_scheme_link","retro_rev_account","chart_of_accounts","chart_of_accounts_id"
"2809","billing_payment_plan_scheme_link","billing_payment_plan_id","billing_payment_plan","billing_payment_plan_id"
"2810","billing_payment_plan_scheme_link","billing_payment_scheme_setup_id","billing_payment_scheme_setup","billing_payment_scheme_setup_id"
"2811","billing_payment_plan_scheme_link","program_modifier_id","program_modifier","program_modifier_id"
"2812","billing_payment_plan_scheme_link","la_rules_header_id","la_rules_header","la_rules_header_id"
"2813","billing_payment_plan_scheme_link","rate_header_id","rate_header","rate_header_id"
"2814","billing_payment_plan_scheme_link","overwrite_modifier1","modifiers","modifiers_id"
"2815","billing_payment_plan_scheme_link","ar_account_id","chart_of_accounts","chart_of_accounts_id"
"2816","billing_payment_plan_scheme_link","ar_accrued_acct_id","chart_of_accounts","chart_of_accounts_id"
"2817","billing_payment_plan_scheme_link","income_account","chart_of_accounts","chart_of_accounts_id"
"2818","billing_payment_plan_scheme_link","income_allocation","cost_center_allocation","cost_center_allocation_id"
"2819","billing_payment_plan_scheme_link","income_cost_center","cost_center","cost_center_id"
"2820","billing_payment_plan_scheme_link","expense_account","chart_of_accounts","chart_of_accounts_id"
"2821","billing_payment_plan_scheme_link","ap_account_id","chart_of_accounts","chart_of_accounts_id"
"2822","billing_payment_plan_scheme_link","expense_allocation","cost_center_allocation","cost_center_allocation_id"
"2823","billing_payment_plan_scheme_link","expence_cost_center","cost_center","cost_center_id"
"2824","billing_payment_plan_scheme_link","retro_expense_account","chart_of_accounts","chart_of_accounts_id"
"2825","billing_payment_plan_scheme_link","retro_ar_account","chart_of_accounts","chart_of_accounts_id"
"2826","billing_payment_plan_scheme_link","retro_liability_account","chart_of_accounts","chart_of_accounts_id"
"2827","billing_payment_plan_scheme_link","ssps_program_type_id","ssps_program_type","ssps_program_type_id"
"2828","billing_payment_plan_scheme_link","medical_necessity_mod","modifiers","modifiers_id"
"2829","billing_payment_plan_scheme_link","program_for_default","program_info","program_info_id"
"2830","billing_payment_plan_scheme_link","claim_remarks_id","claim_remarks","claim_remarks_id"
"2831","billing_payment_plan_scheme_link","payroll_rate_set_id","payroll_rate_set","payroll_rate_set_id"
"2832","billing_payment_plan_scheme_link","place_of_service_id","place_of_service","place_of_service_id"
"2833","billing_payment_plan_scheme_link","prior_year_rev_account","chart_of_accounts","chart_of_accounts_id"
"2834","billing_payment_plan_scheme_link","bad_debt_expense_acct","chart_of_accounts","chart_of_accounts_id"
"2835","billing_payment_plan_scheme_link","bad_debt_revenue_acct","chart_of_accounts","chart_of_accounts_id"
"2836","billing_payment_scheme","agency_id","agency","agency_id"
"2837","billing_payment_scheme","payor_vendor_id","payor_vendor","payor_vendor_id"
"2838","billing_payment_scheme_setup","default_rate_header_id","rate_header","rate_header_id"
"2839","billing_payment_scheme_setup","billing_payment_scheme_id","billing_payment_scheme","billing_payment_scheme_id"
"2840","billing_payment_scheme_setup","agency_program_service_link_id","agency_program_service_link","agency_program_service_link_id"
"2841","billing_qualifying_service_invoice_link","invoice_id","invoice","invoice_id"
"2842","billing_qualifying_service_invoice_link","event_log_id","event_log","event_log_id"
"2843","billing_qualifying_service_invoice_link","billing_qualifying_services_list_id","billing_qualifying_services_list","billing_qualifying_services_list_id"
"2844","billing_qualifying_service_invoice_link","sp2el_id","event_log","event_log_id"
"2845","billing_qualifying_service_invoice_link","service_plan_details_id","service_plan_details","service_plan_details_id"
"2846","billing_qualifying_services","billing_qualifying_services_list_id","billing_qualifying_services_list","billing_qualifying_services_list_id"
"2847","billing_qualifying_services","agency_program_service_link_id","agency_program_service_link","agency_program_service_link_id"
"2848","billing_qualifying_services","drug_library_id","drug_library","drug_library_id"
"2849","billing_qualifying_services","dose_type_id","dose_type","dose_type_id"
"2850","billing_qualifying_services","qs_billing_staff_credentials_id","billing_staff_credentials","billing_staff_credentials_id"
"2851","billing_qualifying_services_list","payor_vendor_id","payor_vendor","payor_vendor_id"
"2852","billing_qualifying_services_list","rate_plan_link_history_id","rate_plan_link_history","rate_plan_link_history_id"
"2853","billing_qualifying_services_list","billing_qualifying_services_list_id","billing_qualifying_services_list","billing_qualifying_services_list_id"
"2854","billing_qualifying_services_list","qs_periods_id","periods","periods_id"
"2855","billing_qualifying_services_staff_credentials","billing_qualifying_services_list_id","billing_qualifying_services_list","billing_qualifying_services_list_id"
"2856","billing_qualifying_services_staff_credentials","billing_staff_credentials_id","billing_staff_credentials","billing_staff_credentials_id"
"2857","billing_run_limit_facilities","billing_log_id","billing_log","billing_log_id"
"2858","billing_run_limit_facilities","group_profile_id","group_profile","group_profile_id"
"2859","billing_run_limit_facilities","billing_run_request_id","billing_run_request","billing_run_request_id"
"2860","billing_run_limit_people","billing_log_id","billing_log","billing_log_id"
"2861","billing_run_limit_people","people_id","people","people_id"
"2862","billing_run_limit_people","billing_run_request_id","billing_run_request","billing_run_request_id"
"2863","billing_run_parameters","billing_run_request_id","billing_run_request","billing_run_request_id"
"2864","billing_run_parameters","billing_log_id","billing_log","billing_log_id"
"2865","billing_run_parameters","submitter_info_id","submitter_info","submitter_info_id"
"2866","billing_run_parameters","receiver_info_id","receiver_info","receiver_info_id"
"2867","billing_run_parameters","billing_payment_plan_id","billing_payment_plan","billing_payment_plan_id"
"2868","billing_run_request","agency_id","agency","agency_id"
"2869","billing_run_request","submitter_info_id","submitter_info","submitter_info_id"
"2870","billing_run_request","staff_id","staff","staff_id"
"2871","billing_run_request","recurrence_type_id","recurrence_type","recurrence_type_id"
"2872","billing_run_request","run_day_of_the_week","weekdays","weekdays_id"
"2873","billing_run_request","first_day_of_week","weekdays","weekdays_id"
"2874","billing_run_request","weekend_schedule_rules_id","weekend_schedule_rules","weekend_schedule_rules_id"
"2875","billing_run_request","line_of_service_id","line_of_service","line_of_service_id"
"2876","billing_run_request","service_facility_set_id","service_facility_set","service_facility_set_id"
"2877","billing_run_request","limit_service_bundle_id","billing_service_bundle","billing_service_bundle_id"
"2878","billing_run_request","limit_regions_id","regions","regions_id"
"2879","billing_run_request","transaction_log_id","transaction_log","transaction_log_id"
"2880","billing_run_request","claim_action_types_id","claim_action_types","claim_action_types_id"
"2881","billing_service_bundle","payor_vendor_id","payor_vendor","payor_vendor_id"
"2882","billing_service_bundle","billing_payment_plan_id","billing_payment_plan","billing_payment_plan_id"
"2883","billing_service_bundle_service_link","billing_service_bundle_id","billing_service_bundle","billing_service_bundle_id"
"2884","billing_service_bundle_service_link","billing_payment_plan_scheme_link_id","billing_payment_plan_scheme_link","billing_payment_plan_scheme_link_id"
